link,missing_rate,method_type,method,rmse,nrmse,r2,mape
rs-sc,0.25,stacking,StackingRegressor,158.405,6.0125,0.9463,5.04
rs-sc,0.3,baseline,Mean,729.66,28.03,-0.0008337230624573255,32.23
rs-sc,0.3,baseline,Median,767.35,29.48,-0.10690274658257026,33.93
rs-sc,0.3,baseline,KNNImputer,729.66,28.03,-0.0008337230624573255,32.23
rs-sc,0.3,baseline,BackwardFill,930.56,35.75,-0.6278175630987983,36.51
rs-sc,0.3,baseline,RollingMean,948.32,36.43,-0.6905714159746312,38.44
rs-sc,0.3,baseline,LinearInterpolation,846.1,32.5,-0.3457311252724944,34.92
rs-sc,0.3,stacking,StackingRegressor,159.5033,6.1033,0.9485,5.29
rs-sc,0.35,baseline,Mean,730.52,28.16,-0.0024013405545770805,32.5
rs-sc,0.35,baseline,Median,770.34,29.69,-0.11467229022756009,34.14
rs-sc,0.35,baseline,KNNImputer,730.52,28.16,-0.0024013405545770805,32.5
rs-sc,0.35,baseline,RollingMean,983.2,37.9,-0.8157956633192434,39.46
rs-sc,0.35,baseline,LinearInterpolation,875.03,33.73,-0.43821016846220906,36.11
rs-sc,0.35,stacking,StackingRegressor,159.5033,6.1033,0.9485,5.29
rs-sc,0.4,baseline,Mean,724.62,27.73,-0.00012979743007579536,32.19
rs-sc,0.4,baseline,Median,757.68,29.0,-0.09348222908129511,33.48
rs-sc,0.4,baseline,KNNImputer,724.62,27.73,-0.00012979743007579536,32.19
rs-sc,0.4,baseline,RollingMean,993.84,38.04,-0.8813604981111363,39.28
rs-sc,0.4,baseline,LinearInterpolation,877.39,33.58,-0.46632463482449804,35.8
rs-sc,0.4,stacking,StackingRegressor,159.5033,6.1033,0.9485,5.29
rs-sc,0.45,baseline,Mean,706.99,26.89,-0.0008995322520304327,30.65
rs-sc,0.45,baseline,Median,734.43,27.93,-0.08008692746154278,31.62
rs-sc,0.45,baseline,KNNImputer,706.99,26.89,-0.0008995322520304327,30.65
rs-sc,0.45,baseline,LinearInterpolation,869.11,33.05,-0.5125566199480951,34.15
rs-sc,0.45,stacking,StackingRegressor,159.5033,6.1033,0.9485,5.29
rs-sc,0.5,baseline,Mean,708.63,26.95,-0.001149614044284819,30.53
rs-sc,0.5,baseline,Median,737.19,28.03,-0.0834585191944015,31.67
rs-sc,0.5,baseline,KNNImputer,708.63,26.95,-0.001149614044284819,30.53
rs-sc,0.5,baseline,LinearInterpolation,860.88,32.74,-0.4775527445288965,33.58
rs-sc,0.5,stacking,StackingRegressor,159.5033,6.1033,0.9485,5.29
rs-se,0.2,baseline,Mean,918.04,64.25,-0.0023190871136800073,51.59
rs-se,0.2,baseline,KNNImputer,918.04,64.25,-0.0023190871136800073,51.59
rs-se,0.2,baseline,ForwardFill,820.56,57.43,0.19923960483863534,25.88
rs-se,0.2,baseline,BackwardFill,840.42,58.82,0.16001113881288864,28.23
rs-se,0.2,baseline,RollingMean,714.65,50.01,0.392595578834565,22.58
rs-se,0.2,baseline,LinearInterpolation,763.79,53.45,0.30620836313839195,26.4
rs-se,0.25,baseline,Mean,892.22,64.17,-2.2378210305928903e-05,52.66
rs-se,0.25,baseline,KNNImputer,892.22,64.17,-2.2378210305928903e-05,52.66
rs-se,0.25,baseline,ForwardFill,798.31,57.42,0.19942017455355132,23.09
rs-se,0.25,baseline,BackwardFill,783.62,56.36,0.2286064589823511,24.11
rs-se,0.25,baseline,RollingMean,703.79,50.62,0.37776557948991774,20.46
rs-se,0.25,baseline,LinearInterpolation,695.32,50.01,0.39265924800069674,21.88
rs-se,0.3,baseline,Mean,913.65,64.77,-0.0007111129099639513,51.9
rs-se,0.3,baseline,KNNImputer,913.65,64.77,-0.0007111129099639513,51.9
rs-se,0.3,baseline,ForwardFill,811.43,57.52,0.2106834145130264,22.88
rs-se,0.3,baseline,BackwardFill,756.16,53.61,0.31455340228438955,22.88
rs-se,0.3,baseline,RollingMean,736.74,52.23,0.34930779536866574,20.69
rs-se,0.3,baseline,LinearInterpolation,687.63,48.75,0.43316534980375376,21.27
rs-se,0.35,baseline,Mean,900.06,64.58,-4.18204850749504e-08,52.58
rs-se,0.35,baseline,KNNImputer,900.06,64.58,-4.18204850749504e-08,52.58
rs-se,0.35,baseline,ForwardFill,794.58,57.01,0.22065869806348926,21.13
rs-se,0.35,baseline,BackwardFill,741.95,53.24,0.3204711699336895,21.28
rs-se,0.35,baseline,RollingMean,729.32,52.33,0.3434047400875141,19.25
rs-se,0.35,baseline,LinearInterpolation,676.53,48.54,0.4350189432833773,19.56
rs-se,0.4,baseline,Mean,897.66,64.65,-8.65717814089173e-05,52.84
rs-se,0.4,baseline,KNNImputer,897.66,64.65,-8.65717814089173e-05,52.84
rs-se,0.4,baseline,ForwardFill,786.32,56.63,0.23260999642743896,20.67
rs-se,0.4,baseline,BackwardFill,745.04,53.66,0.31107048281167604,21.04
rs-se,0.4,baseline,RollingMean,734.57,52.9,0.3302915887122939,19.22
rs-se,0.4,baseline,LinearInterpolation,677.71,48.81,0.42996060341641795,19.24
rs-se,0.45,baseline,Mean,881.2,64.48,-0.003108642569460418,54.49
rs-se,0.45,baseline,Median,994.12,72.75,-0.2766677568192968,17.86
rs-se,0.45,baseline,KNNImputer,881.2,64.48,-0.003108642569460418,54.49
rs-se,0.45,baseline,ForwardFill,760.46,55.65,0.25295064041282855,19.51
rs-se,0.45,baseline,BackwardFill,748.15,54.75,0.27694472214781807,20.14
rs-se,0.45,baseline,RollingMean,718.21,52.56,0.3336514875441392,18.06
rs-se,0.45,baseline,LinearInterpolation,668.33,48.91,0.42300203306368134,18.22
rs-se,0.5,baseline,Mean,879.22,64.65,-0.0058474201783143,55.43
rs-se,0.5,baseline,Median,988.24,72.67,-0.2707448868017759,17.7
rs-se,0.5,baseline,KNNImputer,879.22,64.65,-0.0058474201783143,55.43
rs-se,0.5,baseline,ForwardFill,750.75,55.2,0.2666279671238434,19.31
rs-se,0.5,baseline,BackwardFill,740.23,54.43,0.2870366439308003,19.94
rs-se,0.5,baseline,RollingMean,719.91,52.93,0.3256467524689557,18.24
rs-se,0.5,baseline,LinearInterpolation,668.65,49.17,0.4182577449846887,18.42
rs-sp,0.2,baseline,Mean,695.79,25.68,-0.0018448540512865375,29.49
rs-sp,0.2,baseline,Median,713.94,26.35,-0.0547940523152084,30.55
rs-sp,0.2,baseline,KNNImputer,695.79,25.68,-0.0018448540512865375,29.49
rs-sp,0.2,baseline,ForwardFill,963.78,35.57,-0.9222055249018726,38.54
rs-sp,0.2,baseline,RollingMean,895.23,33.04,-0.6584852711591864,36.38
rs-sp,0.2,baseline,LinearInterpolation,902.44,33.31,-0.6853310034571813,36.27
rs-sp,0.2,stacking,StackingRegressor,200.404,7.456,0.9075,7.252
rs-sp,0.25,baseline,Mean,677.01,24.85,-0.00587378789196058,27.8
rs-sp,0.25,baseline,Median,691.01,25.36,-0.04792321227143437,28.53
rs-sp,0.25,baseline,KNNImputer,677.01,24.85,-0.00587378789196058,27.8
rs-sp,0.25,baseline,ForwardFill,981.49,36.02,-1.1141268156952382,36.93
rs-sp,0.25,baseline,BackwardFill,986.23,36.2,-1.1345748181454862,36.81
rs-sp,0.25,baseline,RollingMean,871.69,31.99,-0.6675393039567694,34.19
rs-sp,0.25,baseline,LinearInterpolation,879.23,32.27,-0.6965501986521694,34.15
rs-sp,0.25,stacking,StackingRegressor,224.615,8.385,0.8806,7.17
rs-sp,0.3,baseline,Mean,681.21,24.9,-0.011037831090965344,30.39
rs-sp,0.3,baseline,Median,689.59,25.21,-0.03606234819760723,31.06
rs-sp,0.3,baseline,KNNImputer,681.21,24.9,-0.011037831090965344,30.39
rs-sp,0.3,baseline,RollingMean,922.28,33.71,-0.8532244522213108,38.35
rs-sp,0.3,baseline,LinearInterpolation,912.12,33.34,-0.812634029284869,37.86
rs-sp,0.3,stacking,StackingRegressor,234.08,8.6333,0.842,7.8867
rs-sp,0.35,baseline,Mean,672.66,24.7,-0.007313262177464308,29.48
rs-sp,0.35,baseline,Median,683.12,25.09,-0.03888204866898737,30.07
rs-sp,0.35,baseline,KNNImputer,672.66,24.7,-0.007313262177464308,29.48
rs-sp,0.35,baseline,RollingMean,960.17,35.26,-1.0524672648710882,37.85
rs-sp,0.35,baseline,LinearInterpolation,921.5,33.84,-0.890471511831713,36.8
rs-sp,0.35,stacking,StackingRegressor,234.08,8.6333,0.842,7.8867
rs-sp,0.4,baseline,Mean,659.87,24.26,-0.007700264379465249,28.35
rs-sp,0.4,baseline,Median,667.35,24.53,-0.03066365463408882,28.79
rs-sp,0.4,baseline,KNNImputer,659.87,24.26,-0.007700264379465249,28.35
rs-sp,0.4,baseline,RollingMean,947.13,34.82,-1.0760292445717696,36.79
rs-sp,0.4,baseline,LinearInterpolation,915.68,33.66,-0.9404433006526192,36.15
rs-sp,0.4,stacking,StackingRegressor,234.08,8.6333,0.842,7.8867
rs-sp,0.45,baseline,Mean,661.49,24.26,-0.012735937259973795,28.43
rs-sp,0.45,baseline,Median,664.43,24.37,-0.02177261797625718,28.62
rs-sp,0.45,baseline,KNNImputer,661.49,24.26,-0.012735937259973795,28.43
rs-sp,0.45,baseline,ForwardFill,981.64,36.0,-1.2302896545650164,37.3
rs-sp,0.45,baseline,BackwardFill,972.74,35.68,-1.1899973152739394,35.81
rs-sp,0.45,baseline,RollingMean,936.1,34.33,-1.0281385431344763,36.54
rs-sp,0.45,baseline,LinearInterpolation,894.51,32.81,-0.8519366171674372,34.28
rs-sp,0.45,stacking,StackingRegressor,234.08,8.6333,0.842,7.8867
rs-sp,0.5,baseline,Mean,676.93,24.98,-0.005102929011562951,29.21
rs-sp,0.5,baseline,Median,686.77,25.34,-0.03452242139318784,29.73
rs-sp,0.5,baseline,KNNImputer,676.93,24.98,-0.005102929011562951,29.21
rs-sp,0.5,baseline,ForwardFill,986.64,36.41,-1.1351741242228677,38.31
rs-sp,0.5,baseline,BackwardFill,961.02,35.46,-1.0257445881974774,36.21
rs-sp,0.5,baseline,RollingMean,954.41,35.22,-0.9979753569282905,37.71
rs-sp,0.5,baseline,LinearInterpolation,894.86,33.02,-0.7564111818972412,35.07
rs-sp,0.5,stacking,StackingRegressor,234.08,8.6333,0.842,7.8867
rs-to,0.2,baseline,Mean,43.03,4.82,-0.00012883159162480062,2.36
rs-to,0.2,baseline,Median,43.5,4.87,-0.021889640508303554,2.15
rs-to,0.2,baseline,KNNImputer,43.03,4.82,-0.00012883159162480062,2.36
rs-to,0.2,baseline,ForwardFill,54.28,6.08,-0.5914352994505743,2.63
rs-to,0.2,baseline,BackwardFill,70.68,7.92,-1.6979995806795714,3.28
rs-to,0.2,baseline,RollingMean,67.08,7.52,-1.4299859433442776,2.89
rs-to,0.2,baseline,LinearInterpolation,53.21,5.96,-0.5293828849420157,2.77
rs-to,0.2,stacking,StackingRegressor,28.108,3.154,0.601,93.978
rs-to,0.25,stacking,StackingRegressor,29.175,3.275,0.6585,91.46
rs-to,0.3,baseline,Mean,65.22,7.32,-0.0016421864426043875,886.95
rs-to,0.3,baseline,Median,65.63,7.37,-0.014326328020644041,891.88
rs-to,0.3,baseline,KNNImputer,65.22,7.32,-0.0016421864426043875,886.95
rs-to,0.3,baseline,ForwardFill,74.68,8.38,-0.3133757784685358,893.59
rs-to,0.3,baseline,BackwardFill,79.64,8.94,-0.4935134479601295,902.11
rs-to,0.3,baseline,RollingMean,76.8,8.62,-0.3888965957778683,892.28
rs-to,0.3,baseline,LinearInterpolation,71.49,8.03,-0.20345644333359858,897.7
rs-to,0.3,stacking,StackingRegressor,25.96,2.91,0.449,57.7833
rs-to,0.35,baseline,Mean,65.88,7.4,-0.003699509268813017,760.87
rs-to,0.35,baseline,Median,66.3,7.45,-0.016591801520221328,764.51
rs-to,0.35,baseline,KNNImputer,65.88,7.4,-0.003699509268813017,760.87
rs-to,0.35,baseline,ForwardFill,74.12,8.33,-0.2702810771840001,766.04
rs-to,0.35,baseline,BackwardFill,78.71,8.84,-0.4327021149544783,773.37
rs-to,0.35,baseline,RollingMean,76.01,8.54,-0.33621708812086615,764.91
rs-to,0.35,baseline,LinearInterpolation,71.42,8.02,-0.17949047101756355,769.56
rs-to,0.35,stacking,StackingRegressor,25.96,2.91,0.449,57.7833
rs-to,0.4,baseline,Mean,61.9,6.95,-0.0021597597657201373,665.5
rs-to,0.4,baseline,Median,62.3,6.99,-0.015082014242221886,668.84
rs-to,0.4,baseline,KNNImputer,61.9,6.95,-0.0021597597657201373,665.5
rs-to,0.4,baseline,ForwardFill,72.0,8.08,-0.35581331242422354,670.39
rs-to,0.4,baseline,BackwardFill,73.84,8.29,-0.4261216571822741,676.59
rs-to,0.4,baseline,RollingMean,73.85,8.29,-0.42627529975744705,670.4
rs-to,0.4,baseline,LinearInterpolation,67.42,7.57,-0.18866300172288275,673.29
rs-to,0.4,stacking,StackingRegressor,25.96,2.91,0.449,57.7833
rs-to,0.45,baseline,Mean,58.49,6.56,-0.0003278761353580073,591.09
rs-to,0.45,baseline,Median,58.83,6.59,-0.011894445485367333,594.39
rs-to,0.45,baseline,KNNImputer,58.49,6.56,-0.0003278761353580073,591.09
rs-to,0.45,baseline,ForwardFill,68.01,7.62,-0.35244543132775874,595.85
rs-to,0.45,baseline,BackwardFill,69.91,7.84,-0.4290395330962917,601.41
rs-to,0.45,baseline,RollingMean,69.77,7.82,-0.42360080862597327,595.87
rs-to,0.45,baseline,LinearInterpolation,63.68,7.14,-0.18564251117278308,598.43
rs-to,0.45,stacking,StackingRegressor,25.96,2.91,0.449,57.7833
rs-to,0.5,baseline,Mean,56.9,6.38,-0.0006314372545512814,532.19
rs-to,0.5,baseline,Median,57.24,6.42,-0.012602810546030074,534.95
rs-to,0.5,baseline,KNNImputer,56.9,6.38,-0.0006314372545512814,532.19
rs-to,0.5,baseline,ForwardFill,63.8,7.15,-0.25791907209046916,536.23
rs-to,0.5,baseline,BackwardFill,68.21,7.65,-0.4377160861557621,541.4
rs-to,0.5,baseline,RollingMean,65.9,7.39,-0.3421924658205244,536.29
rs-to,0.5,baseline,LinearInterpolation,61.35,6.88,-0.16303820851588036,538.64
rs-to,0.5,stacking,StackingRegressor,25.96,2.91,0.449,57.7833
sc-ac,0.2,baseline,Mean,101.83,13.22,-0.005363296283158903,32.02
sc-ac,0.2,baseline,Median,102.39,13.3,-0.016493828511418895,31.89
sc-ac,0.2,baseline,KNNImputer,101.83,13.22,-0.005363296283158903,32.02
sc-ac,0.2,baseline,ForwardFill,93.13,12.09,0.15909650918815244,31.3
sc-ac,0.2,baseline,BackwardFill,115.67,15.02,-0.2974017371193949,25.23
sc-ac,0.2,baseline,RollingMean,91.0,11.82,0.19709754132871282,29.29
sc-ac,0.2,baseline,LinearInterpolation,88.28,11.47,0.2443863810927389,26.96
sc-ac,0.2,stacking,StackingRegressor,41.752,5.556,0.6724,5.834
sc-ac,0.25,baseline,Mean,100.0,12.97,-0.008955395403019484,27.61
sc-ac,0.25,baseline,Median,100.59,13.05,-0.020903640125213396,27.51
sc-ac,0.25,baseline,KNNImputer,100.0,12.97,-0.008955395403019484,27.61
sc-ac,0.25,baseline,ForwardFill,93.57,12.13,0.11675284315179102,26.7
sc-ac,0.25,baseline,BackwardFill,116.43,15.1,-0.3676845950538734,21.89
sc-ac,0.25,baseline,RollingMean,90.41,11.73,0.17531931731177375,25.16
sc-ac,0.25,baseline,LinearInterpolation,89.71,11.63,0.18800609815752034,23.15
sc-ac,0.25,stacking,StackingRegressor,43.305,5.785,0.6572,4.7275
sc-ac,0.3,baseline,Mean,99.19,12.88,-0.008074658929814849,24.77
sc-ac,0.3,baseline,Median,99.67,12.94,-0.01769841173906128,24.68
sc-ac,0.3,baseline,KNNImputer,99.19,12.88,-0.008074658929814849,24.77
sc-ac,0.3,baseline,ForwardFill,88.6,11.5,0.1957359803115598,21.15
sc-ac,0.3,baseline,BackwardFill,123.82,16.08,-0.570721173152891,20.17
sc-ac,0.3,baseline,RollingMean,86.17,11.19,0.23917898504134893,20.95
sc-ac,0.3,baseline,LinearInterpolation,90.49,11.75,0.16098535938185998,19.22
sc-ac,0.3,stacking,StackingRegressor,37.36,5.0267,0.7918,6.0567
sc-ac,0.35,baseline,Mean,98.18,12.76,-0.007478118207133511,22.64
sc-ac,0.35,baseline,Median,98.66,12.82,-0.01739246667788641,22.56
sc-ac,0.35,baseline,KNNImputer,98.18,12.76,-0.007478118207133511,22.64
sc-ac,0.35,baseline,ForwardFill,88.1,11.45,0.1887606717658431,19.35
sc-ac,0.35,baseline,BackwardFill,126.13,16.39,-0.6627967008326485,18.81
sc-ac,0.35,baseline,RollingMean,85.83,11.15,0.22994706474120918,19.14
sc-ac,0.35,baseline,LinearInterpolation,92.28,11.99,0.10995219457125804,17.77
sc-ac,0.35,stacking,StackingRegressor,37.36,5.0267,0.7918,6.0567
sc-ac,0.4,baseline,Mean,98.49,12.82,-0.00553678292872628,21.21
sc-ac,0.4,baseline,Median,98.99,12.88,-0.01582862130924423,21.12
sc-ac,0.4,baseline,KNNImputer,98.49,12.82,-0.00553678292872628,21.21
sc-ac,0.4,baseline,ForwardFill,91.77,11.94,0.1269070239683593,18.18
sc-ac,0.4,baseline,BackwardFill,126.27,16.43,-0.6528797190760882,20.97
sc-ac,0.4,baseline,RollingMean,89.81,11.69,0.16386188136289104,18.0
sc-ac,0.4,baseline,LinearInterpolation,93.89,12.22,0.08616022107102583,18.48
sc-ac,0.4,stacking,StackingRegressor,37.36,5.0267,0.7918,6.0567
sc-ac,0.45,baseline,Mean,97.92,12.74,-0.007394685064747941,19.97
sc-ac,0.45,baseline,Median,98.42,12.8,-0.01766576978980061,19.89
sc-ac,0.45,baseline,KNNImputer,97.92,12.74,-0.007394685064747941,19.97
sc-ac,0.45,baseline,ForwardFill,92.77,12.07,0.09591469527307306,17.15
sc-ac,0.45,baseline,BackwardFill,121.69,15.83,-0.5556941222544072,19.47
sc-ac,0.45,baseline,RollingMean,91.47,11.9,0.12098352119323685,17.05
sc-ac,0.45,baseline,LinearInterpolation,92.44,12.03,0.10228911611705183,17.26
sc-ac,0.45,stacking,StackingRegressor,37.36,5.0267,0.7918,6.0567
sc-ac,0.5,baseline,Mean,96.38,12.54,-0.009057669173942573,18.82
sc-ac,0.5,baseline,Median,96.92,12.61,-0.020463156814790606,18.76
sc-ac,0.5,baseline,KNNImputer,96.38,12.54,-0.009057669173942573,18.82
sc-ac,0.5,baseline,ForwardFill,96.59,12.57,-0.013635780143313125,17.49
sc-ac,0.5,baseline,BackwardFill,117.83,15.33,-0.5081751216607377,18.34
sc-ac,0.5,baseline,RollingMean,94.89,12.35,0.021792971810548956,17.38
sc-ac,0.5,baseline,LinearInterpolation,92.25,12.0,0.07555790963185649,16.93
sc-ac,0.5,stacking,StackingRegressor,37.36,5.0267,0.7918,6.0567
sc-am,0.2,baseline,Mean,125.71,14.98,-0.0001518501762405311,19.2
sc-am,0.2,baseline,Median,134.26,16.0,-0.1408401165183355,17.59
sc-am,0.2,baseline,KNNImputer,125.71,14.98,-0.0001518501762405311,19.2
sc-am,0.2,baseline,ForwardFill,146.32,17.43,-0.35496949134294864,16.34
sc-am,0.2,baseline,BackwardFill,182.68,21.76,-1.1122203716265235,18.8
sc-am,0.2,baseline,RollingMean,141.91,16.91,-0.2746879172080261,16.98
sc-am,0.2,baseline,LinearInterpolation,135.29,16.12,-0.1584188966387523,16.39
sc-am,0.2,stacking,StackingRegressor,46.674,5.634,0.8868,36.348
sc-am,0.25,baseline,Mean,133.66,15.92,-0.00023704089699072561,24.59
sc-am,0.25,baseline,Median,141.54,16.86,-0.12176113090697727,23.09
sc-am,0.25,baseline,KNNImputer,133.66,15.92,-0.00023704089699072561,24.59
sc-am,0.25,baseline,ForwardFill,152.57,18.17,-0.3033558599158426,20.17
sc-am,0.25,baseline,BackwardFill,192.72,22.95,-1.0795922467125223,24.65
sc-am,0.25,baseline,RollingMean,148.19,17.65,-0.22962196250554734,20.93
sc-am,0.25,baseline,LinearInterpolation,144.0,17.15,-0.16102726210269025,21.05
sc-am,0.25,stacking,StackingRegressor,46.9775,5.66,0.8888,40.175
sc-am,0.3,baseline,Mean,127.74,15.17,-0.0017540872560153353,22.05
sc-am,0.3,baseline,Median,135.19,16.06,-0.12206612356465985,20.38
sc-am,0.3,baseline,KNNImputer,127.74,15.17,-0.0017540872560153353,22.05
sc-am,0.3,baseline,ForwardFill,159.99,19.0,-0.571386109953133,18.94
sc-am,0.3,baseline,BackwardFill,191.63,22.76,-1.2544750010009675,22.73
sc-am,0.3,baseline,RollingMean,157.8,18.74,-0.5286754157632112,19.36
sc-am,0.3,baseline,LinearInterpolation,143.31,17.02,-0.26083575192099806,19.0
sc-am,0.3,stacking,StackingRegressor,41.64,5.0267,0.9209,65.8767
sc-am,0.35,baseline,Mean,131.16,15.6,-0.0011916248626826498,416.06
sc-am,0.35,baseline,Median,138.69,16.49,-0.11938052054433501,437.84
sc-am,0.35,baseline,KNNImputer,131.16,15.6,-0.0011916248626826498,416.06
sc-am,0.35,baseline,ForwardFill,157.99,18.78,-0.45252248955073004,439.31
sc-am,0.35,baseline,BackwardFill,183.41,21.81,-0.9575769613752767,260.71
sc-am,0.35,baseline,RollingMean,154.47,18.37,-0.38863370393002317,439.56
sc-am,0.35,baseline,LinearInterpolation,139.36,16.57,-0.13025349638253836,293.6
sc-am,0.35,stacking,StackingRegressor,41.64,5.0267,0.9209,65.8767
sc-am,0.4,baseline,Mean,132.88,15.77,-0.003357405957491677,372.3
sc-am,0.4,baseline,Median,139.55,16.56,-0.10655407999471778,391.75
sc-am,0.4,baseline,KNNImputer,132.88,15.77,-0.003357405957491677,372.3
sc-am,0.4,baseline,ForwardFill,154.94,18.38,-0.364053855828985,391.0
sc-am,0.4,baseline,BackwardFill,182.41,21.64,-0.8906528528609416,237.66
sc-am,0.4,baseline,RollingMean,152.94,18.15,-0.3291578289699657,391.15
sc-am,0.4,baseline,LinearInterpolation,139.04,16.5,-0.09853133443133566,264.7
sc-am,0.4,stacking,StackingRegressor,41.64,5.0267,0.9209,65.8767
sc-am,0.45,baseline,Mean,139.27,16.61,-4.220817330535809e-06,337.49
sc-am,0.45,baseline,Median,147.3,17.57,-0.11868431122031753,354.02
sc-am,0.45,baseline,KNNImputer,139.27,16.61,-4.220817330535809e-06,337.49
sc-am,0.45,baseline,ForwardFill,158.18,18.87,-0.29005415462367523,353.13
sc-am,0.45,baseline,BackwardFill,177.79,21.21,-0.6297593290756867,216.28
sc-am,0.45,baseline,RollingMean,156.36,18.65,-0.2604453707397152,353.22
sc-am,0.45,baseline,LinearInterpolation,145.96,17.41,-0.09835302141499236,240.76
sc-am,0.45,stacking,StackingRegressor,41.64,5.0267,0.9209,65.8767
sc-am,0.5,baseline,Mean,136.81,16.32,-1.3785075192451757e-07,304.78
sc-am,0.5,baseline,Median,145.07,17.31,-0.12448513525305516,319.52
sc-am,0.5,baseline,KNNImputer,136.81,16.32,-1.3785075192451757e-07,304.78
sc-am,0.5,baseline,ForwardFill,161.78,19.3,-0.3983809986771001,319.02
sc-am,0.5,baseline,BackwardFill,174.37,20.8,-0.6244774367652346,195.94
sc-am,0.5,baseline,RollingMean,157.91,18.84,-0.3323428858112596,318.9
sc-am,0.5,baseline,LinearInterpolation,145.93,17.41,-0.13783349051695737,217.89
sc-am,0.5,stacking,StackingRegressor,41.64,5.0267,0.9209,65.8767
sc-ap,0.2,baseline,Mean,139.38,16.59,-0.00021149328965730518,138.51
sc-ap,0.2,baseline,Median,142.16,16.92,-0.04060872328647336,142.21
sc-ap,0.2,baseline,KNNImputer,139.38,16.59,-0.00021149328965730518,138.51
sc-ap,0.2,baseline,ForwardFill,157.93,18.8,-0.2841976928561065,50.27
sc-ap,0.2,baseline,BackwardFill,148.67,17.7,-0.13803381359584432,133.64
sc-ap,0.2,baseline,RollingMean,151.27,18.0,-0.17813345378322043,87.18
sc-ap,0.2,baseline,LinearInterpolation,130.69,15.56,0.12062194541889126,82.78
sc-ap,0.2,stacking,StackingRegressor,35.008,4.17,0.9209,6.542
sc-ap,0.25,baseline,Mean,132.76,15.74,-0.0026687664410156575,112.74
sc-ap,0.25,baseline,Median,134.82,15.98,-0.03404250922552898,115.49
sc-ap,0.25,baseline,KNNImputer,132.76,15.74,-0.0026687664410156575,112.74
sc-ap,0.25,baseline,ForwardFill,169.87,20.14,-0.6417203133968674,42.33
sc-ap,0.25,baseline,BackwardFill,144.11,17.08,-0.18145384354025396,108.83
sc-ap,0.25,baseline,RollingMean,162.28,19.24,-0.49830819394002557,71.89
sc-ap,0.25,baseline,LinearInterpolation,131.54,15.59,0.015682955110723595,68.06
sc-ap,0.25,stacking,StackingRegressor,34.1225,4.0475,0.9133,47.4775
sc-ap,0.3,baseline,Mean,131.86,15.61,-0.004313337211268697,96.8
sc-ap,0.3,baseline,Median,133.6,15.82,-0.03101522948692792,98.94
sc-ap,0.3,baseline,KNNImputer,131.86,15.61,-0.004313337211268697,96.8
sc-ap,0.3,baseline,ForwardFill,160.74,19.03,-0.49226220429314815,39.72
sc-ap,0.3,baseline,BackwardFill,139.71,16.54,-0.12736356395035942,92.98
sc-ap,0.3,baseline,RollingMean,153.53,18.18,-0.3614633311362412,64.26
sc-ap,0.3,baseline,LinearInterpolation,125.37,14.84,0.09215409405131358,59.4
sc-ap,0.3,stacking,StackingRegressor,37.52,4.47,0.9028,75.6133
sc-ap,0.35,baseline,Mean,129.94,15.38,-0.0053438905400897685,84.97
sc-ap,0.35,baseline,Median,131.63,15.58,-0.03163661970290388,86.73
sc-ap,0.35,baseline,KNNImputer,129.94,15.38,-0.0053438905400897685,84.97
sc-ap,0.35,baseline,ForwardFill,158.29,18.74,-0.49174864166221477,36.27
sc-ap,0.35,baseline,BackwardFill,147.14,17.42,-0.2889616944276665,75.8
sc-ap,0.35,baseline,RollingMean,155.0,18.35,-0.43034319368017804,57.36
sc-ap,0.35,baseline,LinearInterpolation,128.06,15.16,0.02361979585470686,46.51
sc-ap,0.35,stacking,StackingRegressor,37.52,4.47,0.9028,75.6133
sc-ap,0.4,baseline,Mean,129.58,15.37,-0.0034708913198711056,76.41
sc-ap,0.4,baseline,Median,131.82,15.64,-0.03838166044715474,77.98
sc-ap,0.4,baseline,KNNImputer,129.58,15.37,-0.0034708913198711056,76.41
sc-ap,0.4,baseline,ForwardFill,165.08,19.58,-0.6285802593514245,33.9
